WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
1617	WBGene00002393	lpr-1	Y65B4BR.2	Live	protein_coding_gene	0.081335295415411	1.08420774834747	1	1
1618	WBGene00002497	let-268	F52H3.1	Live	protein_coding_gene	0.0329910780310157	4.32821929077792	0.858452146901218	1
1619	WBGene00002583	let-363	B0261.2	Live	protein_coding_gene	0.0311016003412181	7.6799737272825	0.739363152404052	1
1620	WBGene00002601	let-381	F26B1.7	Live	protein_coding_gene	0.390523408281213	1.52842276989365	0.0693953110586435	1
1621	WBGene00002632	let-413	F26D11.11	Live	protein_coding_gene	-0.0631565501507177	6.27785626016673	0.473210011673537	1
1622	WBGene00002637	let-418	F26F12.7	Live	protein_coding_gene	-0.101202319318574	8.34542576459562	0.285562238286423	1
1623	WBGene00002694	let-502	C10H11.9	Live	protein_coding_gene	-0.0349768010840988	6.85613097106572	0.680110425616454	1
1624	WBGene00002696	let-504	E01A2.4	Live	protein_coding_gene	0.21326420402241	5.55404000826933	0.193187210152598	1
1625	WBGene00002717	let-526	C01G8.9	Live	protein_coding_gene	-0.113428026797719	9.0311240831989	0.258428918621229	1
1626	WBGene00002783	let-607	F57B10.1	Live	protein_coding_gene	-0.0182467409405296	7.65408206253352	0.864890761524826	1
1627	WBGene00002804	let-630	Y110A7A.19	Live	protein_coding_gene	0.00830417168843838	6.03304081985843	0.942134179593282	1
1628	WBGene00002827	let-653	C29E6.1	Live	protein_coding_gene	-0.0803187488854412	3.92277868329625	0.766967947397774	1
1629	WBGene00002845	let-711	F57B9.2	Live	protein_coding_gene	-0.00932038448038902	9.00094472844475	0.92640439197347	1
1630	WBGene00002850	let-716	C16A3.3	Live	protein_coding_gene	0.0234946144154536	7.89141904111224	0.842559713574956	1
1631	WBGene00002855	let-721	C05D11.12	Live	protein_coding_gene	-0.00141313828298691	6.97737408543835	0.991553101660218	1
1632	WBGene00002879	let-754	C29E4.8	Live	protein_coding_gene	-0.0576547785591095	6.25480061874069	0.615945927023936	1
1633	WBGene00002881	let-756	C05D11.4	Live	protein_coding_gene	-0.117346886019236	6.13586733735045	0.533876555840403	1
1634	WBGene00002889	let-765	F20H11.2	Live	protein_coding_gene	0.0322458012349743	8.27019198188593	0.774992076986122	1
1635	WBGene00002891	let-767	C56G2.6	Live	protein_coding_gene	-0.0201823917740152	8.70782141251403	0.853369930620043	1
1636	WBGene00002915	let-805	H19M22.2	Live	protein_coding_gene	-0.0890748820223134	10.006596631272	0.500963079378021	1
1637	WBGene00002957	let-858	F33A8.1	Live	protein_coding_gene	0.0957338672988402	6.19105097568587	0.463758247528084	1
1638	WBGene00002974	lev-1	F09E8.7	Live	protein_coding_gene	0.0592316959806755	4.52724263620324	0.612226280286835	1
1639	WBGene00002975	lev-8	C35C5.5	Live	protein_coding_gene	-0.314980732334271	2.45211183552658	0.0889247636377135	1
1640	WBGene00002976	lev-9	T07H6.5	Live	protein_coding_gene	0.103206394499343	4.27613629325899	0.403133971407825	1
1641	WBGene00002977	lev-10	Y105E8A.7	Live	protein_coding_gene	-0.0827530943886845	1.24129373646266	0.751093097345125	1
1642	WBGene00002978	lev-11	Y105E8B.1	Live	protein_coding_gene	-0.040487508871567	9.73498277735633	0.708806010388137	1
1643	WBGene00002979	lfe-2	C46H11.4	Live	protein_coding_gene	-0.0595460273036206	6.0698242956697	0.502106110878088	1
1644	WBGene00002980	lgg-1	C32D5.9	Live	protein_coding_gene	0.0152450783012796	9.72269755575027	0.882293974101874	1
1645	WBGene00002981	lgg-2	ZK593.6	Live	protein_coding_gene	0.178942223849654	8.42077758839886	0.10465614945331	1
1646	WBGene00002982	lgg-3	B0336.8	Live	protein_coding_gene	0.0508982984024027	3.06323659870315	0.798072833811529	1
1647	WBGene00002983	lgx-1	C54G7.3	Live	protein_coding_gene	-0.13945415782872	6.49885209316703	0.766186773262547	1
1648	WBGene00002985	lig-1	C29A12.3	Live	protein_coding_gene	0.0456771298741808	5.48583043212161	0.623579932865044	1
1649	WBGene00002986	lig-4	C07H6.1	Live	protein_coding_gene	0.154813584767387	4.55181463542561	0.225597898871833	1
1650	WBGene00002987	lim-4	ZC64.4	Live	protein_coding_gene	0.0194139022162423	3.50823294193578	0.896337948190081	1
1651	WBGene00002988	lim-6	K03E6.1	Live	protein_coding_gene	0.0404264713712277	1.81920046868434	0.866735582326353	1
1652	WBGene00002989	lim-7	C04F1.3	Live	protein_coding_gene	-0.0771270366080172	4.55820082430284	0.506755296698202	1
1653	WBGene00002990	lin-1	C37F5.1	Live	protein_coding_gene	-0.215055138538643	4.74094965731735	0.0901572925158413	1
1654	WBGene00002991	lin-2	F17E5.1	Live	protein_coding_gene	-0.0639198119306751	5.57048684231609	0.516272372250934	1
1655	WBGene00002992	lin-3	F36H1.4	Live	protein_coding_gene	0.172524748818433	3.64780650272852	0.26670775126806	1
1656	WBGene00002994	lin-5	T09A5.10	Live	protein_coding_gene	0.0192513217996201	6.55182119234884	0.845619621255788	1
1657	WBGene00002996	lin-7	Y54G11A.10	Live	protein_coding_gene	-0.407153196225568	2.37493778697269	0.128934794223111	1
1658	WBGene00002997	lin-8	B0454.1	Live	protein_coding_gene	-0.296900431772887	3.54813645873317	0.0443450963776447	1
1659	WBGene00002998	lin-9	ZK637.7	Live	protein_coding_gene	0.146380012681179	4.83625958773107	0.144765963182049	1
1660	WBGene00002999	lin-10	C09H6.2	Live	protein_coding_gene	-0.0356912639211969	6.05655528747836	0.698937114093732	1
1661	WBGene00003000	lin-11	ZC247.3	Live	protein_coding_gene	-0.0367589577795027	2.82439780326811	0.865677264501497	1
1662	WBGene00003001	lin-12	R107.8	Live	protein_coding_gene	-0.203101511728894	4.59065224367045	0.0784573609889101	1
1663	WBGene00003002	lin-13	C03B8.4	Live	protein_coding_gene	0.0170003872773023	8.07312461474999	0.848654883207791	1
1664	WBGene00003003	lin-14	T25C12.1	Live	protein_coding_gene	-0.0138436279487344	8.67967159198136	0.911326500598034	1
1665	WBGene00003006	lin-17	Y71F9B.5	Live	protein_coding_gene	-0.310428217292742	4.08144327539995	0.0441716174484756	1
1666	WBGene00003007	lin-18	C16B8.1	Live	protein_coding_gene	-0.00405504797126344	4.53995273681347	0.973180237692282	1
1667	WBGene00003008	lin-22	Y54G2A.1	Live	protein_coding_gene	0.0834313973708801	1.75346987163165	0.744554795365731	1
1668	WBGene00003009	lin-23	K10B2.1	Live	protein_coding_gene	0.00552844400719375	7.30672817814394	0.950221311708968	1
1669	WBGene00003010	lin-24	B0001.1	Live	protein_coding_gene	-0.0764488854260168	4.33638233831261	0.496816105336229	1
1670	WBGene00003011	lin-25	F56H9.5	Live	protein_coding_gene	-0.0282025941947472	5.65394404277443	0.782345311741222	1
1671	WBGene00003012	lin-26	F18A1.2	Live	protein_coding_gene	0.0191554424264877	6.11208767306321	0.866891919928545	1
1672	WBGene00003014	lin-28	F02E9.2	Live	protein_coding_gene	0.0943943461492555	7.05597719269235	0.362313033664797	1
1673	WBGene00003015	lin-29	W03C9.4	Live	protein_coding_gene	-0.0718374517484013	3.50458694336087	0.72770985530089	1
1674	WBGene00003017	lin-31	K10G6.1	Live	protein_coding_gene	-0.266156495391404	2.51367699460443	0.229327816301633	1
1675	WBGene00003018	lin-32	T14F9.5	Live	protein_coding_gene	0.114741686884803	0.741654429900147	0.940381727111524	1
1676	WBGene00003019	lin-33	H32C10.2	Live	protein_coding_gene	-0.134865716855262	4.11284654102146	0.315155724733125	1
1677	WBGene00003020	lin-35	C32F10.2	Live	protein_coding_gene	-0.0410737261483953	5.56842401597716	0.723432881135593	1
1678	WBGene00003021	lin-36	F44B9.6	Live	protein_coding_gene	0.0497293168490218	6.10153941601212	0.587467158513877	1
1679	WBGene00003022	lin-37	ZK418.4	Live	protein_coding_gene	-0.1273138160542	3.71374379142226	0.323448489761214	1
1680	WBGene00003024	lin-39	C07H6.7	Live	protein_coding_gene	-0.0493270247025987	4.64073320431146	0.727079835132417	1
1681	WBGene00003025	lin-40	T27C4.4	Live	protein_coding_gene	-0.145800271725482	7.00074046330541	0.269873288879918	1
1682	WBGene00003026	lin-41	C12C8.3	Live	protein_coding_gene	-0.00358353329617025	8.333677633099	0.973632335726498	1
1683	WBGene00003029	lin-44	E01A2.3	Live	protein_coding_gene	-0.0663996445144763	2.71585293704672	0.748323532811109	1
1684	WBGene00003030	lin-45	Y73B6A.5	Live	protein_coding_gene	-0.0434377984721851	6.27887552607024	0.634707880036781	1
1685	WBGene00003031	lin-46	R186.4	Live	protein_coding_gene	-0.0742839483779666	3.47780925531777	0.637087606654468	1
1686	WBGene00003033	lin-48	F34D10.5	Live	protein_coding_gene	0.00414119784539481	2.89330380747426	1	1
1687	WBGene00003034	lin-49	F42A9.2	Live	protein_coding_gene	0.0240839110423736	6.52141051952254	0.790566274011585	1
1688	WBGene00003035	lin-52	ZK632.13	Live	protein_coding_gene	0.0927616884419147	2.80842061415181	0.588182428283866	1
1689	WBGene00003036	lin-53	K07A1.12	Live	protein_coding_gene	-0.0331176064945857	6.59233219540669	0.716260076714515	1
1690	WBGene00003037	lin-54	JC8.6	Live	protein_coding_gene	-0.0480821640465822	3.72442879072605	0.751092249028511	1
1691	WBGene00003038	lin-56	ZK673.3	Live	protein_coding_gene	0.124376996610505	3.77964006793375	0.310865626946603	1
1692	WBGene00003040	lin-59	T12F5.4	Live	protein_coding_gene	-0.0987792541103624	8.39745897021879	0.223595980151912	1
1693	WBGene00003041	lin-61	R06C7.7	Live	protein_coding_gene	0.0704907545890718	5.44319350908716	0.507536312953224	1
1694	WBGene00003043	lip-1	C05B10.1	Live	protein_coding_gene	-0.0505729317726441	6.19905149769442	0.654647187265136	1
1695	WBGene00003044	lir-1	F18A1.3	Live	protein_coding_gene	-0.0514563956783393	4.8823001147977	0.666380001486197	1
1696	WBGene00003045	lir-2	F18A1.4	Live	protein_coding_gene	-0.0602685431187015	4.21751721316442	0.588556718441469	1
1697	WBGene00003046	lir-3	F37H8.1	Live	protein_coding_gene	-0.121812929888995	1.51268830606512	0.629737147408914	1
1698	WBGene00003047	lis-1	T03F6.5	Live	protein_coding_gene	-0.055387791627853	5.52790152373293	0.596044868456793	1
1699	WBGene00003048	lit-1	W06F12.1	Live	protein_coding_gene	0.0489179229260669	7.78789586302369	0.614737888772769	1
1700	WBGene00003052	lmn-1	DY3.2	Live	protein_coding_gene	-0.0800144678504258	8.75336866017211	0.381414017915479	1
1701	WBGene00003053	lmp-1	C03B1.12	Live	protein_coding_gene	0.201003845646899	8.21881971753478	0.0197416492935232	0.8576021897103
1702	WBGene00003055	lon-1	F48E8.1	Live	protein_coding_gene	-0.637621923052063	5.09709081929534	0.000588222867004825	0.151384201489719
1703	WBGene00003056	lon-2	C39E6.1	Live	protein_coding_gene	0.130635916331889	3.99224624648685	0.269850482287227	1
1704	WBGene00003057	lon-3	ZK836.1	Live	protein_coding_gene	0.600961106512914	6.15748994993282	0.146682386860849	1
1705	WBGene00003059	lpd-2	C48E7.3	Live	protein_coding_gene	-0.128313336482105	4.32237669444985	0.360862530369082	1
1706	WBGene00003060	lpd-3	Y47G6A.23	Live	protein_coding_gene	0.0148078015730658	7.70699587147964	0.875532402148821	1
1707	WBGene00003061	lpd-5	ZK973.10	Live	protein_coding_gene	-0.108557744816354	6.27575914752154	0.232840697272778	1
1708	WBGene00003062	lpd-6	K09H9.6	Live	protein_coding_gene	0.0245817016826904	6.43790808540262	0.860600935937358	1
1709	WBGene00003063	lpd-7	R13A5.12	Live	protein_coding_gene	0.260616129617077	9.88467876266289	0.00405309377957453	0.435376797562394
1710	WBGene00003064	lpd-8	R10H10.1	Live	protein_coding_gene	-0.136795207990088	5.27620717760567	0.18086686184344	1
1711	WBGene00003065	lpd-9	T21C9.5	Live	protein_coding_gene	-0.0692243891571787	5.23500814624141	0.579453126039937	1
1712	WBGene00003066	lpl-1	ZC410.7	Live	protein_coding_gene	0.0384287920764256	4.89415919126854	0.713060229261324	1
1713	WBGene00003068	lrk-1	T27C10.6	Live	protein_coding_gene	0.0187685122554475	7.0551850639024	0.824288527745251	1
1714	WBGene00003071	lrp-1	F29D11.1	Live	protein_coding_gene	-0.0493213295591257	9.94195371429566	0.709948879385059	1
1715	WBGene00003072	lrp-2	T21E3.3	Live	protein_coding_gene	-0.00463152208194705	8.91892938910168	0.959876679178907	1
1716	WBGene00003073	lars-1	R74.1	Live	protein_coding_gene	0.244163260926138	9.41926642885608	0.0101017280542792	0.69760110778797
1717	WBGene00003074	lars-2	ZK524.3	Live	protein_coding_gene	0.0759088903841819	5.22962999431491	0.465444856544869	1
1718	WBGene00003075	lrx-1	T04H1.6	Live	protein_coding_gene	0.406133152598229	2.66854702430339	0.536280002315028	1
1719	WBGene00003076	lsm-1	F40F8.9	Live	protein_coding_gene	-0.079228518191164	4.19613781474035	0.494188535971548	1
1720	WBGene00003077	lsm-3	Y62E10A.12	Live	protein_coding_gene	-0.123681598550155	2.39046799053932	0.567905052516803	1
1721	WBGene00003078	lsm-4	F32A5.7	Live	protein_coding_gene	0.00293591119177006	2.20587292377997	1	1
1722	WBGene00003079	lsm-5	F28F8.3	Live	protein_coding_gene	0.026511920069332	4.08439715186191	0.867596423371197	1
1723	WBGene00003080	lsm-6	Y71G12B.14	Live	protein_coding_gene	-0.101644957057528	3.68234931173132	0.523168962348345	1
1724	WBGene00003081	lsm-7	ZK593.7	Live	protein_coding_gene	0.00214671826250312	2.88347406916318	1	1
1725	WBGene00003082	lsm-8	Y73B6BL.32	Live	protein_coding_gene	0.0265290505247268	3.92126832292929	0.859567637537365	1
1726	WBGene00003083	lst-1	T22A3.3	Live	protein_coding_gene	0.119689289668986	4.01048447263825	0.460057468820904	1
1727	WBGene00003084	lst-2	R160.7	Live	protein_coding_gene	0.00309489977310083	6.53776840789744	0.9790682598824	1
1728	WBGene00003085	ccar-1	Y37A1B.1	Live	protein_coding_gene	-0.00409220483563153	8.10697253837036	0.974266714499923	1
1729	WBGene00003086	lst-4	Y37A1B.2	Live	protein_coding_gene	-0.0507818106006759	5.98233732921703	0.639746492370653	1
1730	WBGene00003087	lsy-2	F49H12.1	Live	protein_coding_gene	0.00647690187583267	5.53328193107121	0.943155644768091	1
1731	WBGene00003089	ltd-1	K02C4.4	Live	protein_coding_gene	-0.0492955935240394	5.77884098348647	0.585070616251788	1
1732	WBGene00003090	lys-1	Y22F5A.4	Live	protein_coding_gene	0.420957039032172	7.74171884832866	4.54303115665021e-05	0.0260261168902178
1733	WBGene00003091	lys-2	Y22F5A.5	Live	protein_coding_gene	0.357777749316493	5.69802907494712	0.0446873365853006	1
1734	WBGene00003092	lys-3	Y22F5A.6	Live	protein_coding_gene	-0.234228158564728	2.42408386069862	0.377981499325816	1
1735	WBGene00003093	lys-4	F58B3.1	Live	protein_coding_gene	-0.0986624272504733	5.14249774482302	0.659720003393863	1
1736	WBGene00003094	lys-5	F58B3.2	Live	protein_coding_gene	0.109453861142173	0.44038789506475	0.738728039968684	1
1737	WBGene00003095	lys-6	F58B3.3	Live	protein_coding_gene	0.0595554634362488	0.721022046658964	0.859930290638462	1
1738	WBGene00003096	lys-7	C02A12.4	Live	protein_coding_gene	1.45103399208763	3.87183421277919	6.15751288724445e-07	0.000678368458239346
1739	WBGene00003097	lys-8	C17G10.5	Live	protein_coding_gene	0.1520207055543	7.37802236551729	0.136747049280732	1
1740	WBGene00003099	lys-10	F17E9.11	Live	protein_coding_gene	0.71096587246488	-0.151870880470338	0.120011493849573	1
1741	WBGene00003100	mab-3	Y53C12B.5	Live	protein_coding_gene	-0.313526983964066	1.24377928726856	0.439525489707574	1
1742	WBGene00003102	mab-5	C08C3.3	Live	protein_coding_gene	-0.382682486788286	3.42941995631589	0.0144905174372764	0.769601771200768
1743	WBGene00003104	mab-7	ZC13.4	Live	protein_coding_gene	-1.09242275541039	2.2420023450437	0.00401719903534129	0.435376797562394
1744	WBGene00003106	mab-9	T27A1.6	Live	protein_coding_gene	-0.49166195627454	1.11440979254252	0.0635399871103278	1
1745	WBGene00003107	mab-10	R166.1	Live	protein_coding_gene	0.373194711809473	2.85582738271037	0.285978909163071	1
1746	WBGene00003111	mab-20	Y71G12B.20	Live	protein_coding_gene	-0.0291625755910838	5.29623136134977	0.777174975899688	1
1747	WBGene00003112	mab-21	F35G12.6	Live	protein_coding_gene	-0.0735856228852884	4.1500561777973	0.522325902146033	1
1748	WBGene00003119	mac-1	Y48C3A.7	Live	protein_coding_gene	-0.0921441674294662	5.28793271446236	0.527979802558207	1
1749	WBGene00003123	mag-1	R09B3.5	Live	protein_coding_gene	-0.0360048633190115	6.3835140229694	0.745408664950841	1
1750	WBGene00003124	mai-1	K10B3.9	Live	protein_coding_gene	-0.065781522029261	3.33759461496564	0.716971918156014	1
1751	WBGene00003129	map-1	Y37E11AL.7	Live	protein_coding_gene	-0.00829661333181913	4.2367808334157	0.954209958408951	1
1752	WBGene00003130	map-2	Y116A8A.9	Live	protein_coding_gene	0.0483715049195395	6.04210396166301	0.632840926775499	1
1753	WBGene00003132	mat-1	Y110A7A.17	Live	protein_coding_gene	0.0351616485931631	6.17395853237931	0.68394657483641	1
1754	WBGene00003133	mat-2	W10C6.1	Live	protein_coding_gene	0.037344444491378	6.00237737701624	0.704768169434813	1
1755	WBGene00003134	mat-3	F10C5.1	Live	protein_coding_gene	0.00916371700100268	4.1152972735872	0.942422016118273	1
1756	WBGene00003136	mau-2	C09H6.3	Live	protein_coding_gene	-0.0164581031613376	4.01560930569268	0.905420240863153	1
1757	WBGene00003142	mau-8	Y62E10A.8	Live	protein_coding_gene	-0.0414897323209899	3.11887639331244	0.822770351197514	1
1758	WBGene00003143	max-1	C34B4.1	Live	protein_coding_gene	-0.0799143066129927	5.87116661375997	0.377055444674042	1
1759	WBGene00003144	max-2	Y38F1A.10	Live	protein_coding_gene	-0.00281175481443018	6.85964143059472	0.986663228412139	1
1760	WBGene00003148	mbf-1	H21P03.1	Live	protein_coding_gene	-0.0486071053295851	6.75627866810935	0.735357424334994	1
1761	WBGene00003149	mbk-1	T04C10.1	Live	protein_coding_gene	0.0202947308262379	6.44274312819618	0.839123690080159	1
1762	WBGene00003150	mbk-2	F49E11.1	Live	protein_coding_gene	-0.089553954722507	7.99919270649866	0.437457766236634	1
1763	WBGene00003151	mca-1	W09C2.3	Live	protein_coding_gene	-0.0203178056125855	9.37830691834954	0.849986283448966	1
1764	WBGene00003153	mca-3	Y67D8C.10	Live	protein_coding_gene	-0.0437025375088308	9.45626074433778	0.700225322614479	1
1765	WBGene00003154	mcm-2	Y17G7B.5	Live	protein_coding_gene	-0.255193445212604	5.58890126672149	0.0440897574692315	1
1766	WBGene00003155	mcm-3	C25D7.6	Live	protein_coding_gene	-0.183184653701094	5.92200382600472	0.155935006807773	1
1767	WBGene00003156	mcm-4	Y39G10AR.14	Live	protein_coding_gene	-0.163444698746542	5.78317509935169	0.210526262963893	1
1768	WBGene00003157	mcm-5	R10E4.4	Live	protein_coding_gene	-0.0617991819715557	5.75514418814545	0.644447734774075	1
1769	WBGene00003158	mcm-6	ZK632.1	Live	protein_coding_gene	-0.209885198242509	6.15973516458665	0.0577071755327845	1
1770	WBGene00003159	mcm-7	F32D1.10	Live	protein_coding_gene	-0.195651909059747	5.57949259626653	0.370365613703129	1
1771	WBGene00003160	mdf-1	C50F4.11	Live	protein_coding_gene	0.00483009748588369	5.54237231298693	0.95705112514848	1
1772	WBGene00003161	mdf-2	Y69A2AR.30	Live	protein_coding_gene	-0.393230694949918	2.7617263996084	0.0289583478422199	0.980966499103506
1773	WBGene00003162	mdh-2	F20H11.3	Live	protein_coding_gene	-0.0898999610034101	10.4129736326534	0.364998072647468	1
1774	WBGene00003163	mdl-1	R03E9.1	Live	protein_coding_gene	-0.103713672597003	8.57768906279539	0.404164705364308	1
1775	WBGene00003164	mdt-6	Y57E12AL.5	Live	protein_coding_gene	-0.00441608841930838	3.70773241887421	1	1
1776	WBGene00003165	mec-1	T07H8.4	Live	protein_coding_gene	-0.203165381665071	5.48015795144146	0.14305121649863	1
1777	WBGene00003166	mec-2	F14D12.4	Live	protein_coding_gene	-0.110033590356307	5.85175657132589	0.211791059316299	1
1778	WBGene00003167	mec-3	F01D4.6	Live	protein_coding_gene	-0.378809070038385	2.64125243709116	0.116981760550774	1
1779	WBGene00003168	mec-4	T01C8.7	Live	protein_coding_gene	-0.124787743938204	2.83245975834535	0.531028600009471	1
1780	WBGene00003169	mec-5	E03G2.3	Live	protein_coding_gene	0.0353381721268609	4.30014710178687	0.814585218024824	1
1781	WBGene00003170	mec-6	W02D3.3	Live	protein_coding_gene	-0.0767481030255326	1.92405980230451	0.739954402418812	1
1782	WBGene00003171	mec-7	ZK154.3	Live	protein_coding_gene	-0.231614892082674	6.85071627634298	0.0734074509604499	1
